Date,Time,Level,Direction,Rate of Increase,Rate of Decrease,Time to Overflow,Time to Low Level,Minimum Level,Maximum Level
2023-11-19,16:16:48,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:16:58,3.6,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:17:09,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:17:19,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:17:30,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:17:40,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:17:50,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:18:01,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:18:11,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:18:21,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:18:32,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:18:42,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:18:52,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:19:03,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:19:13,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:19:23,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:19:34,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:19:44,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:19:55,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:20:05,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:20:15,3.6,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:20:26,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,1
2023-11-19,16:20:36,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,1
2023-11-19,16:20:46,3.6,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,1
2023-11-19,16:20:57,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,1
2023-11-19,16:21:07,3.7,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:21:18,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:21:28,3.7,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:21:38,3.7,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:21:49,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:22:00,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:22:11,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:22:22,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:22:33,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:22:44,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:22:54,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:23:05,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:23:15,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:23:26,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:23:36,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:23:47,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:23:57,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:24:07,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:24:18,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:24:28,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:24:39,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:24:49,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:25:00,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:25:11,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,1
2023-11-19,16:25:22,3.8,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,1
2023-11-19,16:25:32,3.7,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:25:43,3.7,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,1
2023-11-19,16:25:54,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,1
2023-11-19,16:26:04,3.8,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:26:15,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:26:25,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:26:35,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:26:45,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:26:56,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:27:06,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:27:16,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:27:26,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:27:37,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:27:47,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:27:57,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:28:07,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:28:18,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:28:28,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:28:38,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:28:49,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:28:59,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:29:09,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:29:19,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:29:30,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:29:40,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:29:50,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:30:01,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:30:11,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,1
2023-11-19,16:30:21,3.8,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,1
2023-11-19,16:30:31,3.9,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,1
2023-11-19,16:30:42,3.9,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:30:52,3.9,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:31:02,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:31:12,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:31:22,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:31:33,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:31:43,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:31:53,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:32:04,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:32:14,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:32:25,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:32:35,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:32:45,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:32:56,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:33:06,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:33:16,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:33:26,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:33:37,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:33:47,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:33:57,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:34:08,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:34:21,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:34:32,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:34:42,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:34:53,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:35:03,3.9,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:35:13,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,1
2023-11-19,16:35:24,4.0,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:35:34,4.0,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,18,8,1
2023-11-19,16:35:45,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:35:55,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:36:06,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:36:16,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:36:27,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:36:39,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:36:49,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:37:00,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:37:11,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:37:21,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:37:31,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:37:41,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:37:52,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:38:02,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:38:12,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:38:23,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:38:34,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:38:45,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:38:56,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,16:39:07,4.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,1
2023-11-19,18:16:17,5.5,,,,,,8,2
2023-11-19,18:16:27,5.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:16:38,5.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:16:48,5.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:16:58,5.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:17:08,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:17:19,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:17:29,5.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:17:40,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:17:50,5.4,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:18:00,5.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:18:11,5.9,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:18:21,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:18:31,5.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:18:41,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:18:52,5.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:19:02,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:19:12,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:19:22,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:19:33,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:19:43,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:19:53,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:20:03,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:20:14,5.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:20:24,5.5,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:20:34,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:20:44,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:20:55,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:21:05,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:21:15,6.0,Not Ready,Not Ready,Not Ready,Not Ready,Not Ready,8,2
2023-11-19,18:21:25,6.0,decreasing,0.00 ft/hour,6.00 ft/hour,Not Ready,18,8,2
2023-11-19,18:21:35,6.0,decreasing,0.00 ft/hour,6.00 ft/hour,Not Ready,18,8,2
2023-11-19,18:21:46,6.0,decreasing,0.00 ft/hour,6.00 ft/hour,Not Ready,18,8,2
2023-11-19,18:21:56,6.0,decreasing,0.00 ft/hour,6.00 ft/hour,Not Ready,18,8,2
2023-11-19,18:22:06,6.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:22:16,6.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:22:27,6.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:22:37,6.0,decreasing,0.00 ft/hour,6.00 ft/hour,Not Ready,18,8,2
2023-11-19,18:22:47,6.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:22:57,6.0,decreasing,0.00 ft/hour,7.20 ft/hour,Not Ready,18,8,2
2023-11-19,18:23:08,6.1,decreasing,0.00 ft/hour,6.00 ft/hour,Not Ready,18,8,2
2023-11-19,18:23:18,6.0,decreasing,0.00 ft/hour,2.40 ft/hour,Not Ready,19,8,2
2023-11-19,18:23:28,6.0,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:23:38,6.0,decreasing,0.00 ft/hour,6.00 ft/hour,Not Ready,18,8,2
2023-11-19,18:23:49,6.1,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:23:59,6.1,decreasing,0.00 ft/hour,7.20 ft/hour,Not Ready,18,8,2
2023-11-19,18:24:09,5.5,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,2
2023-11-19,18:24:19,6.1,increasing,6.00 ft/hour,0.00 ft/hour,18,Not Ready,8,2
2023-11-19,18:24:30,6.0,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,2
2023-11-19,18:24:40,6.1,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:24:50,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,2
2023-11-19,18:25:01,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,2
2023-11-19,18:25:11,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:25:21,6.1,decreasing,0.00 ft/hour,7.20 ft/hour,Not Ready,18,8,2
2023-11-19,18:25:31,6.1,decreasing,0.00 ft/hour,7.20 ft/hour,Not Ready,18,8,2
2023-11-19,18:25:42,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:25:52,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:26:02,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:26:12,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:26:23,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:26:33,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:26:43,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:26:53,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:27:04,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:27:14,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:27:24,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:27:34,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:27:44,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:27:55,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:28:05,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:28:15,6.1,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:28:25,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:28:36,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:28:46,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:28:56,6.1,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:29:06,6.1,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:29:17,5.5,decreasing,0.00 ft/hour,7.20 ft/hour,Not Ready,18,8,2
2023-11-19,18:29:27,6.1,increasing,7.20 ft/hour,0.00 ft/hour,18,Not Ready,8,2
2023-11-19,18:29:37,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:29:47,6.1,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,2
2023-11-19,18:29:58,6.2,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:30:08,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,19,8,2
2023-11-19,18:30:18,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:30:28,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:30:39,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:30:49,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:30:59,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:31:09,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:31:20,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:31:30,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:31:40,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:31:50,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:32:01,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:32:11,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:32:21,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:32:31,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:32:42,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:32:52,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:33:02,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:33:12,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:33:23,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:33:33,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:33:43,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:33:53,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:34:04,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:34:14,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:34:24,6.2,decreasing,0.00 ft/hour,8.40 ft/hour,Not Ready,18,8,2
2023-11-19,18:34:34,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:34:45,6.2,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:34:55,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:35:05,6.2,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:35:15,6.2,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:35:26,6.2,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:35:36,6.3,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:35:46,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:35:56,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:36:07,6.3,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:36:17,6.2,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:36:27,6.3,stagnant,0.00 ft/hour,0.00 ft/hour,Not Ready,Not Ready,8,2
2023-11-19,18:36:37,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:36:47,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:36:58,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:37:08,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:37:18,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:37:28,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:37:39,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:37:50,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:38:00,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
2023-11-19,18:38:12,6.3,decreasing,0.00 ft/hour,1.20 ft/hour,Not Ready,20,8,2
